,USSWII1,USSWII2,USSWII3,USSWII4,USSWII5,USSWII6,USSWII7,USSWII8,USSWII9,USSWII10,USSWII12,USSWII15,USSWII20,USSWII25,USSWII30
2021-10-21,384.875,345.375,328.125,315.625,307.875,301.5,296.375,292.375,288.25,284.75,279.375,273.375,266.625,261.875,261.125
2021-10-22,387.125,347.875,328.75,315.875,307.625,301.5,296.625,292.25,288.75,285.125,279.5,273.0,266.125,261.75,260.875
2021-10-25,395.5,356.125,335.625,321.75,312.625,306.0,300.375,296.125,291.75,287.875,281.875,275.375,266.875,262.5,262.0
2021-10-26,396.0,358.25,339.375,325.875,316.375,309.625,303.75,299.25,294.75,290.5,284.25,277.5,268.75,263.625,263.375
2021-10-27,385.25,356.125,338.25,325.375,316.125,309.125,302.875,298.375,293.5,289.25,282.625,275.375,267.375,262.375,262.125
2021-10-28,379.75,350.625,332.375,319.5,310.0,302.5,295.875,290.75,285.5,281.0,274.375,267.125,259.125,254.25,254.0
2021-10-29,385.0,352.0,334.375,320.5,310.875,303.25,297.0,291.625,285.625,280.5,274.0,267.0,258.75,253.25,252.125
2021-11-01,376.0,343.75,327.25,314.125,303.75,295.25,288.25,281.625,277.0,272.0,265.25,257.5,249.75,244.25,243.875
2021-11-02,372.5,343.0,326.875,314.125,304.0,295.625,289.0,282.625,278.0,273.375,267.0,259.375,252.375,247.625,247.25
2021-11-03,373.375,345.5,330.0,317.625,307.375,299.0,292.625,286.375,281.75,277.25,270.875,263.5,256.625,252.25,252.0
2021-11-04,369.375,344.0,328.625,316.75,306.875,298.625,292.625,286.75,282.125,277.875,271.375,264.25,257.375,253.25,253.125
2021-11-05,371.25,343.0,327.375,315.875,306.75,298.625,292.0,286.0,281.625,277.0,270.625,263.375,256.5,252.5,252.125
2021-11-08,376.125,349.375,333.75,322.25,313.5,304.875,298.5,292.5,288.0,283.375,276.75,269.5,262.375,258.0,257.75
2021-11-09,382.125,353.875,337.375,325.125,316.25,308.0,301.0,295.0,290.625,285.625,279.125,271.75,264.75,260.25,260.0
2021-11-10,411.125,369.25,351.5,337.875,327.375,318.5,309.875,303.375,297.75,292.25,285.25,277.875,270.0,265.125,264.375
2021-11-11,411.125,369.25,351.5,337.875,327.375,318.375,309.75,303.375,297.625,292.125,285.125,277.875,270.0,265.25,264.5
2021-11-12,429.2501,379.125,356.25,340.75,328.875,319.875,311.5,304.875,299.375,293.625,286.25,278.625,270.625,266.0,265.25
2021-11-15,447.5001,392.375,366.875,348.875,335.5,325.75,316.375,309.125,302.875,297.0,289.5,281.5,272.875,268.125,267.125
2021-11-16,454.3751,398.125,370.25,350.5,336.625,326.25,316.75,309.25,302.375,296.125,287.875,278.625,269.625,263.875,263.375
2021-11-17,464.2501,400.875,368.75,348.0,333.375,322.875,312.875,305.0,298.125,292.5,284.375,275.0,266.875,262.0,261.625
2021-11-18,455.6251,390.875,363.125,345.0,330.625,319.5,311.0,303.5,298.375,293.125,285.25,276.5,269.0,265.375,265.25
2021-11-19,432.5001,374.375,350.375,334.75,321.0,310.625,303.25,296.375,292.125,287.25,279.5,271.25,264.875,262.0,261.875
2021-11-22,427.6251,370.375,345.375,329.25,317.0,306.5,299.25,292.25,288.125,283.625,275.875,267.5,261.5,258.75,258.375
2021-11-23,435.2501,374.875,348.25,330.875,318.375,307.75,300.375,293.5,288.75,283.75,276.625,268.375,260.25,257.125,256.75
2021-11-24,448.8751,382.625,352.875,334.125,320.625,309.375,301.0,293.75,288.125,283.0,275.375,266.5,258.25,254.25,253.625
2021-11-25,448.8751,382.625,352.875,334.125,320.625,309.375,301.0,293.75,288.125,283.0,275.375,266.5,258.25,254.25,253.625
2021-11-26,420.7501,360.125,336.25,322.875,310.625,299.75,292.5,285.75,281.25,276.75,269.5,260.875,253.5,250.375,249.875
2021-11-29,431.0001,366.0,338.625,320.875,307.75,297.75,290.125,283.375,279.25,274.625,267.125,258.375,250.75,247.375,247.375
2021-11-30,412.625,350.75,324.125,308.875,296.25,288.625,284.5,278.5,276.0,272.0,264.875,256.75,250.625,248.25,248.5
2021-12-01,405.375,342.375,315.875,298.875,287.375,279.875,275.25,270.0,268.5,265.0,258.375,251.25,245.625,244.0,245.25
2021-12-02,406.375,346.0,318.75,301.25,289.75,282.0,277.5,273.375,271.375,269.0,263.0,256.375,251.625,249.5,250.5
2021-12-03,405.25,346.375,318.875,301.25,289.625,281.875,276.25,272.125,268.875,266.375,260.25,253.375,247.125,245.0,245.875
2021-12-06,413.375,352.75,323.625,304.875,292.0,283.5,277.25,272.875,269.25,266.625,260.75,253.875,247.0,244.375,244.625
2021-12-07,425.2501,362.0,333.0,313.375,300.125,291.375,284.75,280.375,276.5,273.625,267.75,260.125,251.625,248.125,248.75
2021-12-08,429.2501,367.0,336.875,317.625,303.875,295.375,288.875,284.25,280.75,278.375,273.0,265.75,256.5,252.25,253.0
2021-12-09,417.375,352.0,324.75,305.75,293.25,285.625,280.125,276.0,273.0,270.875,265.75,258.625,250.25,246.625,248.125
2021-12-10,404.0,345.75,322.125,305.25,294.0,286.25,280.375,276.125,272.75,270.375,265.375,258.75,250.125,245.75,247.375
2021-12-13,400.5,340.875,316.0,298.75,286.5,278.5,273.0,268.875,266.25,264.0,258.875,252.25,244.125,240.125,241.625
2021-12-14,387.25,333.5,309.625,294.25,283.0,275.875,271.75,268.0,265.375,263.25,258.375,252.25,244.625,240.5,241.625
2021-12-15,391.0,339.625,315.75,301.125,290.25,282.25,276.375,273.0,270.375,268.5,263.75,257.625,249.0,245.375,246.5
2021-12-16,384.0,335.5,311.25,296.0,285.75,278.5,274.0,271.0,268.125,266.25,261.375,254.75,246.125,241.75,242.75
2021-12-17,378.875,331.25,308.125,292.875,282.875,275.75,271.125,267.75,265.375,263.375,258.875,252.625,244.75,240.375,241.625
2021-12-20,370.375,325.875,305.625,290.5,280.5,273.625,269.375,266.375,264.875,263.375,259.375,252.875,245.5,241.5,243.125
2021-12-21,374.875,327.5,308.875,295.25,285.25,278.625,275.0,272.125,270.625,269.25,265.125,258.75,251.25,247.375,249.125
2021-12-22,376.875,332.0,313.375,299.875,289.75,282.875,278.25,275.0,273.25,271.375,267.375,260.75,253.125,249.0,250.375
2021-12-23,366.625,325.625,309.125,297.0,287.25,280.875,276.5,273.625,272.5,270.875,266.75,260.5,252.875,248.5,250.375
2021-12-24,366.625,325.625,309.125,297.0,287.25,280.875,276.5,273.625,272.5,270.875,266.75,260.5,252.875,248.5,250.375
2021-12-27,369.0,329.625,313.375,300.75,291.0,284.75,280.0,277.125,275.625,274.0,270.0,263.5,255.625,251.375,253.0
2021-12-28,369.125,329.875,313.75,301.25,291.625,285.25,280.25,277.125,275.375,273.375,269.25,262.75,254.875,250.375,251.75
2021-12-29,373.875,336.625,322.375,310.125,300.625,293.5,287.375,283.625,281.375,278.875,274.625,267.875,259.625,254.5,255.75
2021-12-30,370.75,334.25,319.25,308.5,298.875,292.25,286.5,282.75,281.25,279.75,275.5,268.875,260.25,255.875,256.625
2021-12-31,367.125,334.125,319.25,308.25,298.25,291.375,284.625,279.625,277.875,277.0,273.5,266.5,257.5,252.875,253.375
2022-01-03,378.75,344.5,328.125,316.75,307.125,299.25,292.5,287.0,284.25,282.125,278.25,271.375,261.875,256.875,257.125
2022-01-04,378.5,342.625,326.375,313.375,303.125,294.625,287.875,282.25,279.0,276.375,272.625,265.875,256.375,251.375,252.125
2022-01-05,381.875,340.125,322.375,307.375,295.75,287.75,282.0,277.0,273.75,271.125,267.375,260.375,252.0,248.125,248.0
2022-01-06,380.125,337.875,316.0,301.875,289.875,282.375,277.375,273.125,269.5,267.25,263.625,257.375,249.75,245.25,245.0
2022-01-07,377.0,336.375,316.125,301.125,289.875,283.125,278.125,274.25,271.625,269.75,266.375,260.0,252.875,249.0,248.5
2022-01-10,381.0,338.25,316.0,301.5,289.75,282.75,277.0,274.25,271.5,269.375,265.75,259.25,251.75,248.375,247.5
2022-01-11,393.375,348.875,326.125,310.875,298.625,290.375,284.375,280.375,277.125,274.375,270.5,263.125,255.625,251.625,251.0
2022-01-12,386.125,344.5,321.0,304.0,292.5,284.5,278.125,274.125,270.5,267.5,263.625,256.5,249.25,245.25,244.625
2022-01-13,372.75,333.375,313.5,299.125,287.625,279.875,273.5,270.0,266.25,263.625,260.0,252.75,246.0,242.25,241.875
2022-01-14,373.0,334.0,315.25,300.75,288.875,280.875,274.75,270.25,266.5,263.75,259.875,252.625,245.875,242.75,242.25
2022-01-17,373.0,334.0,315.25,300.75,288.875,280.875,274.75,270.25,266.5,263.75,259.75,252.5,245.875,242.75,242.25
2022-01-18,374.5,334.125,314.75,300.0,287.875,280.75,274.875,270.875,267.25,264.25,260.5,253.5,246.875,243.75,243.25
2022-01-19,371.375,331.75,311.125,295.625,284.125,276.5,271.625,267.625,264.375,261.5,256.875,250.625,243.875,240.25,239.375
2022-01-20,361.125,325.25,305.5,290.875,280.0,272.625,268.0,264.625,261.375,258.875,254.5,248.5,241.5,237.5,236.875
2022-01-21,365.5,327.25,307.25,292.5,282.625,275.875,271.125,268.625,265.125,262.625,258.125,252.125,245.5,241.625,241.25
2022-01-24,364.125,332.375,311.875,297.375,288.0,281.25,276.625,273.375,270.375,267.625,263.0,256.625,250.25,246.375,246.25
2022-01-25,365.625,332.375,313.5,299.25,289.5,282.375,277.0,273.5,270.125,267.5,262.25,255.25,247.5,243.0,242.75
2022-01-26,362.75,331.25,311.875,297.375,287.375,280.25,275.375,272.25,269.625,266.75,261.875,254.875,247.75,243.375,242.625
2022-01-27,357.875,329.75,312.25,297.75,288.5,281.625,277.125,273.75,270.625,267.875,263.25,256.125,248.25,243.5,243.125
2022-01-28,356.125,328.875,313.0,300.5,291.25,284.375,279.75,276.25,273.25,270.375,265.875,258.375,250.5,245.875,245.375
2022-01-31,355.375,326.625,311.625,301.125,293.0,286.5,281.625,277.875,274.875,272.125,267.875,260.75,252.875,248.625,248.25
2022-02-01,354.125,324.25,308.125,296.375,287.875,281.625,276.5,272.75,269.5,266.75,262.375,255.0,246.75,242.125,241.75
2022-02-02,355.125,324.0,306.5,294.375,286.0,279.25,273.875,270.0,266.5,263.625,259.25,252.875,245.25,240.125,239.875
2022-02-03,355.875,322.25,303.5,290.625,282.375,275.75,271.25,267.25,264.5,261.625,257.25,250.75,242.5,238.5,237.75
2022-02-04,360.375,324.0,304.5,290.75,281.75,275.0,270.5,266.625,263.75,261.0,256.375,249.875,241.25,237.0,236.25
2022-02-07,360.875,325.5,304.375,289.5,280.5,274.125,270.0,266.25,263.625,261.0,256.625,250.5,241.75,238.25,237.75
2022-02-08,360.0,322.875,303.375,289.875,281.0,274.625,270.5,266.875,264.5,261.875,257.5,251.625,243.5,240.25,239.875
2022-02-09,364.875,326.125,304.5,290.625,282.0,275.75,271.75,268.125,265.875,263.125,258.625,252.75,244.375,240.625,240.25
2022-02-10,406.375,342.0,314.625,297.375,285.875,279.0,274.125,270.625,267.75,264.625,259.75,253.25,244.375,240.5,239.875
2022-02-11,418.375,354.5,325.375,305.625,293.25,285.25,279.125,273.875,271.125,267.75,262.375,255.375,245.625,239.875,238.5
2022-02-14,439.0001,367.375,335.0,312.0,299.75,291.25,283.625,278.375,274.5,270.625,264.875,257.75,247.875,241.375,239.75
2022-02-15,430.2501,362.125,329.875,309.375,296.375,288.125,281.5,276.625,272.875,269.125,263.75,256.5,247.125,241.875,240.625
2022-02-16,430.2501,359.75,327.0,305.375,292.125,283.875,278.75,274.0,270.75,267.0,261.5,254.5,244.875,240.375,239.25
2022-02-17,433.3751,367.25,328.875,306.5,293.25,284.25,277.75,272.625,268.875,264.75,259.0,251.375,241.25,235.875,234.625
2022-02-18,433.6251,366.25,328.125,305.625,292.5,283.625,276.875,271.625,267.0,263.375,257.375,250.0,240.125,234.875,233.75
2022-02-21,433.6251,366.25,328.125,305.625,292.5,283.625,276.875,271.625,267.0,263.375,257.375,250.0,240.125,234.875,233.75
2022-02-22,439.3751,369.0,332.375,311.125,296.625,287.25,280.5,275.25,270.5,266.75,260.5,252.75,242.625,237.0,235.375
2022-02-23,471.0001,389.125,352.0,329.125,314.125,303.0,294.25,288.5,282.0,277.375,270.5,261.5,250.375,242.5,240.5
2022-02-24,472.8751,390.375,353.875,330.625,315.875,305.625,297.0,291.25,285.25,280.375,273.5,264.5,253.125,245.875,243.875
2022-02-25,461.5001,383.625,348.625,326.625,311.625,302.0,294.375,288.125,283.375,279.0,272.5,263.75,253.0,246.875,245.0
2022-02-28,472.3751,388.625,352.875,331.25,316.5,307.0,299.875,293.875,290.5,285.75,279.625,271.25,261.625,256.5,254.625
2022-03-01,502.7501,412.5,374.0,348.125,332.75,321.5,312.875,306.0,301.125,295.625,288.875,279.5,268.5,261.75,259.375
2022-03-02,507.3751,409.375,373.625,349.25,334.125,323.375,314.75,307.75,302.75,297.375,290.0,282.125,272.625,266.25,264.375
2022-03-03,486.6251,394.25,359.875,338.875,325.25,314.75,307.25,301.125,296.625,292.0,284.5,276.875,267.0,261.125,259.25
2022-03-04,502.2501,403.0,365.625,342.25,328.375,317.5,309.25,302.875,297.875,293.25,285.625,277.5,267.0,261.375,259.5
2022-03-07,523.3751,425.1251,385.375,360.375,345.375,334.125,325.25,318.25,313.125,307.875,299.75,290.25,279.875,273.25,271.25
2022-03-08,545.1251,437.3751,396.0,370.625,353.0,341.125,332.0,324.75,319.125,313.5,305.25,295.875,285.375,279.375,277.625
2022-03-09,513.1251,424.6251,383.25,359.25,343.25,331.875,324.0,317.125,311.875,306.875,298.875,289.5,279.625,274.25,272.75
2022-03-10,527.8751,436.5001,391.25,365.625,348.75,336.25,326.375,318.875,312.625,307.375,299.125,289.5,279.5,273.5,271.625
2022-03-11,559.8751,461.0001,411.625,378.375,358.125,344.5,334.75,327.0,320.25,314.5,306.125,296.0,286.0,279.75,277.875
2022-03-14,552.0001,456.8751,408.375,375.375,355.25,341.5,331.875,324.25,317.75,312.25,303.75,294.25,284.375,279.0,277.25
2022-03-15,545.2501,454.8751,403.375,368.125,347.5,333.75,322.625,315.375,307.875,302.25,293.625,284.0,274.25,268.75,266.875
2022-03-16,526.8751,432.2501,388.625,357.75,337.125,324.0,313.875,307.0,301.375,296.375,288.0,278.625,268.875,263.875,262.125
2022-03-17,565.6251,462.7501,415.125,379.875,358.375,343.375,331.0,323.375,315.625,309.875,300.75,290.5,279.75,273.875,272.25
2022-03-18,562.1251,461.5001,412.375,379.5,357.125,342.5,330.25,322.375,315.125,309.375,300.0,290.125,278.75,272.5,270.625
2022-03-21,574.7501,469.6251,417.75,383.375,359.75,344.625,331.5,322.25,314.5,308.25,299.0,289.25,277.75,272.25,270.625
2022-03-22,574.1251,468.2501,416.125,381.125,357.375,341.5,330.25,321.5,314.875,309.0,299.75,290.25,279.625,274.125,272.375
2022-03-23,597.6251,482.0001,426.7501,390.875,365.25,348.75,336.125,327.5,320.25,314.0,304.25,294.625,283.75,276.75,274.5
2022-03-24,590.1251,473.2501,419.125,384.625,359.375,343.25,330.875,321.5,315.0,310.0,300.0,289.875,278.125,270.5,267.75
2022-03-25,601.8751,485.1251,429.1251,393.875,368.125,351.125,337.375,327.75,320.25,314.625,304.375,293.875,281.875,274.125,271.125
2022-03-28,574.0001,469.7501,417.0,384.0,360.125,344.25,332.875,324.0,318.625,313.5,303.625,293.375,282.0,274.625,271.75
2022-03-29,555.8751,451.1251,401.25,369.0,346.25,331.0,321.125,313.125,308.0,304.25,295.25,285.125,274.75,268.75,265.875
2022-03-30,547.6251,446.7501,399.5,368.875,348.0,333.75,324.625,317.125,311.625,307.0,299.25,289.0,277.5,271.5,268.5
2022-03-31,528.2501,430.7501,384.75,356.75,338.0,324.0,316.125,310.125,305.125,301.5,293.625,283.375,271.5,265.875,262.875
2022-04-01,529.5001,435.6251,386.5,356.125,337.0,323.75,315.5,309.5,304.875,301.375,294.0,284.25,272.5,267.875,265.0
2022-04-04,527.6251,434.5001,385.5,355.25,335.5,322.25,314.125,308.0,303.25,299.75,292.625,283.0,271.625,266.625,264.0
2022-04-05,522.0001,432.7501,387.25,358.125,339.75,326.75,318.75,312.75,308.375,305.125,297.75,287.875,276.125,271.0,268.625
2022-04-06,512.6251,425.2501,380.875,354.0,335.875,323.125,315.125,309.5,305.25,302.375,295.0,285.25,273.625,268.75,266.375
2022-04-07,511.6251,427.5001,380.0,354.0,335.875,323.75,316.0,310.125,306.5,303.5,296.25,286.375,274.625,269.375,267.0
2022-04-08,530.1251,438.2501,390.75,362.875,344.0,331.125,323.125,316.75,312.125,308.625,301.25,291.125,279.125,273.625,271.375
2022-04-11,534.2501,443.1251,395.5,369.0,350.125,337.0,328.5,321.5,316.25,312.5,305.25,295.625,283.0,277.125,274.875
2022-04-12,533.2501,438.5001,389.75,361.0,342.125,329.5,321.125,314.75,310.625,307.0,299.875,290.375,278.625,273.75,272.25
2022-04-13,527.5001,431.8751,382.5,354.5,336.375,323.375,315.375,309.375,305.5,302.125,295.0,285.375,274.0,269.75,268.5
2022-04-14,534.7501,438.6251,390.875,364.125,346.0,333.625,325.0,318.75,314.375,310.625,303.75,294.25,283.0,278.375,276.75
2022-04-15,537.5001,439.3751,391.5,364.5,346.25,333.875,325.125,318.875,314.5,311.0,304.0,294.375,283.125,278.5,276.75
2022-04-18,537.2501,442.0001,394.0,367.125,349.125,337.25,328.75,322.5,318.5,314.75,307.75,298.375,286.875,282.0,280.5
2022-04-19,535.7501,443.8751,394.5,365.875,348.25,336.25,328.25,321.875,318.0,314.375,307.25,297.875,286.375,281.625,280.625
2022-04-20,538.2501,446.1251,396.875,368.25,350.5,338.0,329.375,323.125,318.5,315.0,307.875,298.0,286.625,281.375,280.5
2022-04-21,562.2501,462.0001,412.5,383.75,365.125,352.0,341.25,334.0,327.5,323.0,315.75,305.875,293.625,287.125,285.75
2022-04-22,552.0001,455.5001,405.875,377.125,359.0,345.125,335.25,328.625,322.5,318.375,311.0,301.125,288.875,282.875,282.125
2022-04-25,535.6251,446.7501,397.0,368.375,349.75,336.375,327.25,320.25,315.0,311.25,303.875,294.125,281.625,275.5,274.875
2022-04-26,536.5001,445.7501,397.625,368.375,349.375,335.75,326.0,318.75,313.375,309.125,301.125,290.75,278.25,272.375,271.875
2022-04-27,538.2501,448.8751,401.375,372.0,352.75,339.125,329.125,321.125,315.625,311.875,303.625,293.5,281.0,274.5,274.125
2022-04-28,540.1251,453.6251,408.75,378.875,359.0,345.375,335.375,327.625,322.0,318.125,310.125,300.125,287.125,280.25,279.75
2022-04-29,536.0001,450.6251,405.875,375.5,355.875,341.875,331.25,324.125,318.375,314.625,307.0,297.0,284.625,278.375,278.25
2022-05-02,524.5001,441.0001,395.375,364.0,344.375,330.875,321.125,314.5,309.625,306.0,298.5,288.625,276.75,270.375,270.375
2022-05-03,512.3751,433.6251,389.625,361.0,342.625,330.125,320.75,314.25,309.0,305.0,297.875,289.0,277.875,271.875,271.875
2022-05-04,519.7501,439.7501,393.375,365.75,347.125,333.875,325.125,319.125,314.25,310.375,303.0,293.875,282.875,277.0,277.375
2022-05-05,511.6251,430.6251,387.0,362.25,345.0,332.25,323.125,316.75,312.375,308.75,301.5,292.375,281.875,276.5,276.875
2022-05-06,524.0001,439.8751,391.25,365.5,347.25,334.25,325.375,318.75,314.25,310.625,303.375,294.25,283.75,278.75,278.25
2022-05-09,494.2501,412.625,370.125,345.125,328.875,317.125,310.625,304.375,301.625,298.875,292.0,283.25,274.25,270.75,270.375
2022-05-10,473.3751,396.75,356.375,333.5,317.75,307.125,301.125,295.75,293.625,291.25,285.0,276.625,267.875,265.25,265.25
2022-05-11,499.1251,410.625,367.5,343.875,327.5,316.125,309.875,304.375,302.0,299.5,293.375,285.125,274.625,271.75,271.875
2022-05-12,487.0001,402.375,359.0,332.25,315.5,304.75,299.0,294.5,291.875,289.625,283.75,276.0,266.125,264.125,265.25
2022-05-13,514.3751,427.1251,380.125,352.0,334.5,322.0,313.625,308.5,305.5,303.0,296.5,288.25,277.375,274.5,275.25
2022-05-16,517.8751,427.8751,378.0,349.375,331.25,319.25,311.5,306.125,302.75,300.25,293.75,285.875,275.5,272.125,273.125
2022-05-17,517.2501,426.8751,379.625,351.5,334.0,322.0,313.625,308.0,304.625,302.25,295.5,287.375,276.75,273.375,274.375
2022-05-18,516.2501,423.8751,377.125,348.5,330.875,319.0,311.0,305.625,303.125,300.875,294.625,286.625,276.5,273.25,274.75
2022-05-19,513.2501,415.75,367.75,339.375,321.375,310.0,302.5,297.125,294.5,292.5,285.875,277.625,267.125,262.875,264.375
2022-05-20,518.5001,417.375,366.0,333.625,315.125,303.375,296.125,291.25,289.125,286.75,280.5,272.25,261.875,257.5,259.0
2022-05-23,515.8751,414.125,365.125,335.5,317.0,305.25,297.375,292.5,289.875,288.25,283.125,273.875,263.25,258.75,260.125
2022-05-24,511.6251,411.0,362.0,332.625,314.125,302.375,294.625,289.875,287.25,284.75,280.0,270.875,260.625,256.375,258.125
2022-05-25,517.8751,413.25,363.125,333.75,315.25,303.25,295.25,290.25,286.75,284.625,279.125,269.625,259.125,254.375,255.625
2022-05-26,509.0001,416.0,367.875,340.125,322.625,310.5,302.875,297.875,294.75,292.625,287.125,277.125,266.5,260.625,262.0
2022-05-27,510.1251,420.1251,372.0,344.375,327.25,314.625,307.125,302.125,299.0,296.625,290.875,280.875,269.625,263.125,264.0
2022-05-30,510.1251,420.1251,372.0,344.375,327.25,314.625,307.125,302.125,299.0,296.625,290.875,280.875,269.625,263.125,264.0
2022-05-31,512.0001,418.375,370.5,342.375,324.125,312.625,306.125,301.625,298.5,296.125,290.75,281.25,270.25,264.375,264.875
2022-06-01,523.0001,426.8751,375.0,345.375,326.625,314.25,307.0,302.125,298.875,296.0,290.5,280.875,269.625,264.25,265.375
2022-06-02,527.5001,431.7501,379.0,348.5,329.25,316.875,309.625,304.75,301.5,299.0,293.75,284.125,273.375,268.625,269.875
2022-06-03,540.2501,443.5001,386.5,355.5,335.375,323.25,316.25,311.5,308.25,306.0,301.25,292.625,282.125,277.375,278.25
2022-06-06,536.2501,439.0001,386.0,357.125,337.875,325.375,318.125,313.375,310.25,308.0,302.875,293.375,282.375,277.625,278.75
2022-06-07,536.5001,437.8751,384.375,354.625,335.625,323.125,315.0,310.25,307.125,304.875,299.625,290.25,279.375,274.5,275.375
2022-06-08,543.2501,442.5001,388.875,356.375,337.0,324.625,316.625,311.875,308.5,306.0,300.625,291.25,280.375,275.25,275.625
2022-06-09,547.6251,447.7501,394.625,361.125,340.5,327.5,319.375,313.875,310.5,307.75,302.25,293.0,281.875,276.25,276.5
2022-06-10,589.5001,471.1251,409.375,370.0,346.375,332.125,322.75,316.375,312.25,308.75,302.75,292.875,281.0,274.625,274.25
